timestamp,antenna_id,tag_id,phase,freq_channel
0.0,0,e2801160600002152d19_b00e,1.7393086818383736,18
0.05063291139240506,0,e2801160600002152d19_b00e,2.540898165139417,33
0.10126582278481013,0,e2801160600002152d19_b0ce,4.664930908406532,6
0.1518987341772152,0,e2801160600002152d19_da1e,5.040015841296935,22
0.20253164556962025,0,e2801160600002152d19_b0fe,0.7156615598628449,10
0.25316455696202533,0,e2801160600002152d19_b03e,1.2405666161882394,25
0.25316455696202533,0,e2801160600002152d19_b0ce,0.9761582695332223,41
0.25316455696202533,0,e2801160600002152d19_b0de,0.6727543960986608,26
0.25316455696202533,0,e2801160600002152d19_da3e,3.739878611549095,9
0.25316455696202533,0,e2801160600002152d19_b00e,2.5411644344247932,16
0.25316455696202533,0,e2801160600002152d19_b0fe,2.7401891285599476,19
0.25316455696202533,0,e2801160600002152d19_da2e,4.306172525726566,44
0.25316455696202533,0,e2801160600002152d19_da5e,3.808080030750908,43
0.25316455696202533,0,e2801160600002152d19_da1e,0.8755306248805041,44
0.25316455696202533,0,e2801160600002152d19_b07e,4.567685363886234,15
0.25316455696202533,0,e2801160600002152d19_da4e,2.4229690074687227,21
0.25316455696202533,0,e2801160600002152d19_dace,2.644332145960206,33
0.3037974683544304,0,e2801160600002152d19_b03e,1.088100131721383,38
0.35443037974683544,0,e2801160600002152d19_b03e,4.486548643785426,8
0.35443037974683544,0,e2801160600002152d19_b0ce,3.9723880109577294,45
0.35443037974683544,0,e2801160600002152d19_b0de,4.924922922442029,38
0.35443037974683544,0,e2801160600002152d19_da3e,3.664160224329109,9
0.35443037974683544,0,e2801160600002152d19_b00e,6.067801481534808,46
0.35443037974683544,0,e2801160600002152d19_b0fe,0.6435836035128304,42
0.35443037974683544,0,e2801160600002152d19_da2e,4.225321574201715,5
0.35443037974683544,0,e2801160600002152d19_da5e,2.963481869488213,28
0.35443037974683544,0,e2801160600002152d19_da1e,6.0827939449436315,44
0.35443037974683544,0,e2801160600002152d19_b07e,4.915529544370351,22
0.35443037974683544,0,e2801160600002152d19_da4e,2.7836789251182026,19
0.35443037974683544,0,e2801160600002152d19_dace,4.072845333867974,41
0.4050632911392405,0,e2801160600002152d19_b03e,1.4277838794096667,17
0.4050632911392405,0,e2801160600002152d19_b0ce,1.3021713826974306,13
0.4050632911392405,0,e2801160600002152d19_b0de,1.9826773384319338,2
0.4050632911392405,0,e2801160600002152d19_da3e,0.9759139734574589,2
0.4050632911392405,0,e2801160600002152d19_b00e,5.301967097193945,36
0.4050632911392405,0,e2801160600002152d19_b0fe,4.305895306985136,15
0.4050632911392405,0,e2801160600002152d19_da2e,1.2493310896395329,33
0.4050632911392405,0,e2801160600002152d19_da5e,4.013601783647651,44
0.4050632911392405,0,e2801160600002152d19_da1e,2.7367472791118885,31
0.4050632911392405,0,e2801160600002152d19_b07e,3.1659696888655233,24
0.4050632911392405,0,e2801160600002152d19_da4e,0.10758377253155516,16
0.4050632911392405,0,e2801160600002152d19_dace,3.8480493196108085,17
0.45569620253164556,0,e2801160600002152d19_da5e,2.573760297971724,40
0.5063291139240507,0,e2801160600002152d19_b03e,5.233830505863267,5
0.5063291139240507,0,e2801160600002152d19_b0ce,4.820295392268079,4
0.5063291139240507,0,e2801160600002152d19_b0de,4.773424262518581,38
0.5063291139240507,0,e2801160600002152d19_da3e,6.266368655556306,1
0.5063291139240507,0,e2801160600002152d19_b00e,2.6723823946232486,32
0.5063291139240507,0,e2801160600002152d19_b0fe,5.190683374816416,40
0.5063291139240507,0,e2801160600002152d19_da2e,1.203163853621227,16
0.5063291139240507,0,e2801160600002152d19_da5e,4.8909946492826535,11
0.5063291139240507,0,e2801160600002152d19_da1e,3.6085635578846222,30
0.5063291139240507,0,e2801160600002152d19_b07e,0.8787594545468025,31
0.5063291139240507,0,e2801160600002152d19_da4e,6.212098091183776,30
0.5063291139240507,0,e2801160600002152d19_dace,3.4221269656008957,0
0.5569620253164557,0,e2801160600002152d19_b03e,5.751386559395826,22
0.5569620253164557,0,e2801160600002152d19_b0ce,6.011779780979396,26
0.5569620253164557,0,e2801160600002152d19_b0de,5.156177260665736,34
0.5569620253164557,0,e2801160600002152d19_da3e,4.486432314661229,47
0.5569620253164557,0,e2801160600002152d19_b00e,5.432131949980942,6
0.5569620253164557,0,e2801160600002152d19_b0fe,2.5050030414432314,12
0.5569620253164557,0,e2801160600002152d19_da2e,2.867976010500705,6
0.5569620253164557,0,e2801160600002152d19_da5e,1.0648972275489257,40
0.5569620253164557,0,e2801160600002152d19_da1e,0.1465949594259044,18
0.5569620253164557,0,e2801160600002152d19_b07e,4.496750070958868,34
0.5569620253164557,0,e2801160600002152d19_da4e,6.008958961551045,19
0.5569620253164557,0,e2801160600002152d19_dace,0.862963447007445,11
0.6075949367088608,0,e2801160600002152d19_dace,4.9489458550265795,46
0.6582278481012658,0,e2801160600002152d19_da2e,2.179878188577142,0
0.7088607594936709,0,e2801160600002152d19_dace,2.8401203141552855,5
0.7594936708860759,0,e2801160600002152d19_dace,1.0483462259924679,17
0.810126582278481,0,e2801160600002152d19_da3e,6.249682653476711,23
0.8607594936708861,0,e2801160600002152d19_b07e,2.269343541222625,11
0.9113924050632911,0,e2801160600002152d19_da1e,1.7823011977686534,39
0.9620253164556962,0,e2801160600002152d19_dace,6.151986200441527,32
1.0126582278481013,0,e2801160600002152d19_da5e,1.97539424110267,16
1.0632911392405062,0,e2801160600002152d19_b0de,4.278785373718584,34
1.1139240506329113,0,e2801160600002152d19_dace,5.6348916841402,12
1.1645569620253164,0,e2801160600002152d19_da1e,2.275405387038411,8
1.2151898734177216,0,e2801160600002152d19_dace,5.477742737005173,26
1.2658227848101267,0,e2801160600002152d19_da4e,2.860871119317636,29
1.3164556962025316,0,e2801160600002152d19_da1e,2.5189194623520237,3
1.3670886075949367,0,e2801160600002152d19_b03e,3.509013397128939,15
1.3670886075949367,0,e2801160600002152d19_b0ce,5.507560113860009,34
1.3670886075949367,0,e2801160600002152d19_b0de,1.6789666130587833,30
1.3670886075949367,0,e2801160600002152d19_da3e,3.7518744766163863,35
