time,id,channel,phase,rssi,antenna
2025-06-28T11:03:47.659677300,e2801160600002152d19b07e,42,3220,-6350,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da2e,42,1960,-5500,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da4e,42,828,-5800,1
2025-06-28T11:03:47.659677300,e2801160600002152d19b0ce,42,984,-5350,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da3e,42,1744,-4800,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da1e,42,2648,-5450,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da5e,42,2304,-4650,1
2025-06-28T11:03:47.659677300,e2801160600002152d19b03e,42,3720,-5050,1
2025-06-28T11:03:47.659677300,e2801160600002152d19b0fe,42,280,-5150,1
2025-06-28T11:03:47.659677300,e2801160600002152d19da2e,42,1960,-5450,1
2025-06-28T11:03:47.659677300,e2801160600002152d19dace,42,3572,-6200,1
2025-06-28T11:03:47.659677300,e2801160600002152d19b00e,42,1748,-5950,1
2025-06-28T11:03:47.659677300,e2801160600002152d19b0de,42,416,-6000,1
2025-06-28T11:03:47.660690300,e2801160600002152d19b07e,42,3188,-6350,1
2025-06-28T11:03:47.663687300,e2801160600002152d19b0de,42,1052,-6100,2
2025-06-28T11:03:47.663687300,e2801160600002152d19da5e,42,1032,-6150,2
2025-06-28T11:03:47.663687300,e2801160600002152d19b03e,42,1664,-5900,2
2025-06-28T11:03:47.663687300,e2801160600002152d19b0ce,42,3140,-5850,2
2025-06-28T11:03:47.663687300,e2801160600002152d19da4e,42,1336,-6150,2
2025-06-28T11:03:47.663687300,e2801160600002152d19da3e,42,2504,-5800,2
2025-06-28T11:03:47.663687300,e2801160600002152d19b0fe,42,696,-6600,2
2025-06-28T11:03:47.663687300,e2801160600002152d19da1e,42,2740,-6200,2
2025-06-28T11:03:47.663687300,e2801160600002152d19dace,42,3996,-6300,2
2025-06-28T11:03:47.693953900,e2801160600002152d19b0fe,42,736,-6650,2
2025-06-28T11:03:47.693953900,e2801160600002152d19da4e,42,1304,-6150,2
2025-06-28T11:03:47.693953900,e2801160600002152d19b03e,42,1692,-5900,2
2025-06-28T11:03:47.693953900,e2801160600002152d19da3e,42,2468,-5850,2
2025-06-28T11:03:47.693953900,e2801160600002152d19b0ce,42,3144,-5800,2
2025-06-28T11:03:47.693953900,e2801160600002152d19dace,42,3972,-6300,2
2025-06-28T11:03:47.693953900,e2801160600002152d19da5e,42,1076,-6200,2
2025-06-28T11:03:47.693953900,e2801160600002152d19da1e,42,2664,-6200,2
2025-06-28T11:03:47.693953900,e2801160600002152d19b0de,42,1032,-6100,2
2025-06-28T11:03:47.693953900,e2801160600002152d19da5e,42,2080,-6000,3
2025-06-28T11:03:47.693953900,e2801160600002152d19dace,42,2564,-5600,3
2025-06-28T11:03:47.693953900,e2801160600002152d19da4e,42,1972,-5050,3
2025-06-28T11:03:47.693953900,e2801160600002152d19da1e,42,2204,-6200,3
2025-06-28T11:03:47.693953900,e2801160600002152d19da3e,42,564,-5450,3
2025-06-28T11:03:47.693953900,e2801160600002152d19b0ce,42,3904,-5900,3
2025-06-28T11:03:47.693953900,e2801160600002152d19b03e,42,3224,-5650,3
2025-06-28T11:03:47.694940900,e2801160600002152d19b0de,42,960,-6900,3
2025-06-28T11:03:47.694940900,e2801160600002152d19da2e,42,1480,-5950,3
2025-06-28T11:03:47.694940900,e2801160600002152d19b0fe,42,3136,-5200,3
2025-06-28T11:03:47.694940900,e2801160600002152d19b00e,42,1508,-6800,3
2025-06-28T11:03:47.694940900,e2801160600002152d19b07e,42,2460,-5650,3
2025-06-28T11:03:47.714319200,e2801160600002152d19da1e,42,2204,-6200,3
2025-06-28T11:03:47.714319200,e2801160600002152d19da4e,42,1964,-5100,3
2025-06-28T11:03:47.714319200,e2801160600002152d19b07e,42,2424,-5700,3
2025-06-28T11:03:47.714319200,e2801160600002152d19da2e,42,1548,-5950,3
2025-06-28T11:03:47.714319200,e2801160600002152d19b03e,42,3236,-5600,3
2025-06-28T11:03:47.714319200,e2801160600002152d19b0fe,42,3144,-5200,3
2025-06-28T11:03:47.714319200,e2801160600002152d19dace,42,2556,-5600,3
2025-06-28T11:03:47.714319200,e2801160600002152d19da5e,42,2060,-6000,3
2025-06-28T11:03:47.715317900,e2801160600002152d19b00e,42,1580,-6750,3
2025-06-28T11:03:47.715317900,e2801160600002152d19b0de,42,1064,-6950,3
2025-06-28T11:03:47.715317900,e2801160600002152d19b0ce,42,3916,-5900,3
2025-06-28T11:03:47.715317900,e2801160600002152d19da3e,42,536,-5500,3
2025-06-28T11:03:47.715317900,e2801160600002152d19da3e,42,1748,-4800,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b07e,42,3204,-6350,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b0fe,42,288,-5100,1
2025-06-28T11:03:47.715317900,e2801160600002152d19da5e,42,2288,-4650,1
2025-06-28T11:03:47.715317900,e2801160600002152d19da4e,42,876,-5750,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b0ce,42,1012,-5400,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b0de,42,392,-6050,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b03e,42,3700,-5050,1
2025-06-28T11:03:47.715317900,e2801160600002152d19da2e,42,1980,-5450,1
2025-06-28T11:03:47.715317900,e2801160600002152d19b00e,42,1688,-5950,1
2025-06-28T11:03:47.715317900,e2801160600002152d19da1e,42,2596,-5400,1
2025-06-28T11:03:47.715317900,e2801160600002152d19dace,42,3584,-6100,1
2025-06-28T11:03:47.752632100,e2801160600002152d19da2e,42,1940,-5450,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b03e,42,3716,-5100,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b0de,42,388,-6050,1
2025-06-28T11:03:47.752632100,e2801160600002152d19da5e,42,2288,-4650,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b0fe,42,244,-5100,1
2025-06-28T11:03:47.752632100,e2801160600002152d19da3e,42,1744,-4800,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b0ce,42,1008,-5400,1
2025-06-28T11:03:47.752632100,e2801160600002152d19da4e,42,844,-5800,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b07e,42,3276,-6400,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b00e,42,1716,-6000,1
2025-06-28T11:03:47.752632100,e2801160600002152d19da1e,42,2608,-5400,1
2025-06-28T11:03:47.752632100,e2801160600002152d19dace,42,3460,-6100,1
2025-06-28T11:03:47.752632100,e2801160600002152d19b03e,42,1688,-5900,2
2025-06-28T11:03:47.752632100,e2801160600002152d19da3e,42,2520,-5850,2
2025-06-28T11:03:47.752632100,e2801160600002152d19b0de,42,1028,-6100,2
2025-06-28T11:03:47.752632100,e2801160600002152d19b0fe,42,768,-6650,2
2025-06-28T11:03:47.752632100,e2801160600002152d19da5e,42,1064,-6150,2
2025-06-28T11:03:47.752632100,e2801160600002152d19dace,42,4024,-6300,2
2025-06-28T11:03:47.752632100,e2801160600002152d19b0ce,42,3172,-5850,2
2025-06-28T11:03:47.752632100,e2801160600002152d19da4e,42,1308,-6150,2
2025-06-28T11:03:47.752632100,e2801160600002152d19da1e,42,2640,-6350,2
2025-06-28T11:03:47.777761300,e2801160600002152d19b0de,42,964,-6100,2
2025-06-28T11:03:47.777761300,e2801160600002152d19b03e,42,1700,-5900,2
2025-06-28T11:03:47.777761300,e2801160600002152d19da3e,42,2512,-5850,2
2025-06-28T11:03:47.777761300,e2801160600002152d19da5e,42,1048,-6200,2
2025-06-28T11:03:47.777761300,e2801160600002152d19b0ce,42,3180,-5900,2
2025-06-28T11:03:47.777761300,e2801160600002152d19b0fe,42,804,-6600,2
2025-06-28T11:03:47.777761300,e2801160600002152d19dace,42,3984,-6300,2
2025-06-28T11:03:47.777761300,e2801160600002152d19da1e,42,2656,-6400,2
2025-06-28T11:03:47.777761300,e2801160600002152d19da4e,42,1308,-6200,2
2025-06-28T11:03:47.777761300,e2801160600002152d19dace,42,2548,-5650,3
2025-06-28T11:03:47.777761300,e2801160600002152d19da4e,42,2000,-5100,3
2025-06-28T11:03:47.777761300,e2801160600002152d19da5e,42,2076,-6050,3
2025-06-28T11:03:47.777761300,e2801160600002152d19da1e,42,2088,-6200,3
2025-06-28T11:03:47.777761300,e2801160600002152d19b00e,42,1412,-6700,3
2025-06-28T11:03:47.777761300,e2801160600002152d19b03e,42,3136,-5650,3
2025-06-28T11:03:47.777761300,e2801160600002152d19b0fe,42,3172,-5200,3
2025-06-28T11:03:47.777761300,e2801160600002152d19b0ce,42,3888,-5900,3
2025-06-28T11:03:47.778718200,e2801160600002152d19b07e,42,2400,-5650,3
2025-06-28T11:03:47.778718200,e2801160600002152d19b0de,42,848,-6750,3
2025-06-28T11:03:47.778718200,e2801160600002152d19da3e,42,556,-5500,3
2025-06-28T11:03:47.778718200,e2801160600002152d19da2e,42,1504,-5950,3
2025-06-28T11:03:47.813185200,e2801160600002152d19b0ce,42,3900,-5850,3
2025-06-28T11:03:47.814180,e2801160600002152d19b0fe,42,3180,-5200,3
2025-06-28T11:03:47.814180,e2801160600002152d19da1e,42,2100,-6250,3
2025-06-28T11:03:47.814180,e2801160600002152d19b03e,42,3204,-5650,3
2025-06-28T11:03:47.814180,e2801160600002152d19da4e,42,2000,-5100,3
2025-06-28T11:03:47.814180,e2801160600002152d19da3e,42,544,-5500,3
2025-06-28T11:03:47.814180,e2801160600002152d19b0de,42,692,-7000,3
2025-06-28T11:03:47.814180,e2801160600002152d19da2e,42,1524,-5950,3
2025-06-28T11:03:47.814180,e2801160600002152d19dace,42,2564,-5600,3
2025-06-28T11:03:47.814180,e2801160600002152d19da5e,42,2008,-6000,3
2025-06-28T11:03:47.814180,e2801160600002152d19b07e,42,2412,-5650,3
2025-06-28T11:03:47.814180,e2801160600002152d19b00e,42,1420,-6750,3
2025-06-28T11:03:47.814180,e2801160600002152d19da3e,42,1776,-4800,1
2025-06-28T11:03:47.814180,e2801160600002152d19b00e,42,1724,-5900,1
2025-06-28T11:03:47.814180,e2801160600002152d19b03e,42,3724,-5050,1
2025-06-28T11:03:47.814180,e2801160600002152d19da4e,42,856,-5750,1
2025-06-28T11:03:47.814180,e2801160600002152d19dace,42,3616,-6100,1
2025-06-28T11:03:47.814180,e2801160600002152d19b0fe,42,232,-5150,1
2025-06-28T11:03:47.814180,e2801160600002152d19b07e,42,3348,-6300,1
2025-06-28T11:03:47.814180,e2801160600002152d19da5e,42,2304,-4650,1
2025-06-28T11:03:47.814180,e2801160600002152d19da1e,42,2636,-5400,1
2025-06-28T11:03:47.814180,e2801160600002152d19da2e,42,1920,-5500,1
2025-06-28T11:03:47.814180,e2801160600002152d19b0ce,42,1004,-5350,1
2025-06-28T11:03:47.814180,e2801160600002152d19b0de,42,400,-6050,1
2025-06-28T11:03:47.844597400,e2801160600002152d19b0de,42,392,-6000,1
2025-06-28T11:03:47.844597400,e2801160600002152d19b07e,42,3308,-6350,1
2025-06-28T11:03:47.844597400,e2801160600002152d19b0ce,42,1016,-5350,1
2025-06-28T11:03:47.844597400,e2801160600002152d19da4e,42,844,-5800,1
2025-06-28T11:03:47.844597400,e2801160600002152d19da5e,42,2308,-4650,1
2025-06-28T11:03:47.844597400,e2801160600002152d19b03e,42,3736,-5050,1
