time,id,channel,phase,rssi,antenna
2025-06-28T11:05:06.679137,e2801160600002152d19b07e,39,1772,-6150,1
2025-06-28T11:05:06.679137,e2801160600002152d19b00e,39,1136,-5800,1
2025-06-28T11:05:06.679137,e2801160600002152d19da3e,39,816,-5200,1
2025-06-28T11:05:06.679137,e2801160600002152d19da2e,39,1008,-5400,1
2025-06-28T11:05:06.679137,e2801160600002152d19da5e,39,1504,-5000,1
2025-06-28T11:05:06.679137,e2801160600002152d19dace,39,2236,-6850,1
2025-06-28T11:05:06.679137,e2801160600002152d19b0de,39,2968,-6200,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da5e,39,1488,-5000,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b0ce,39,3756,-5750,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b00e,39,1152,-5800,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b03e,39,2388,-5350,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da3e,39,796,-5200,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b07e,39,1720,-6100,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b0de,39,2960,-6150,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da4e,39,3528,-5800,1
2025-06-28T11:05:06.683146600,e2801160600002152d19b0fe,39,3240,-5150,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da1e,39,2272,-5200,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da2e,39,972,-5400,1
2025-06-28T11:05:06.683146600,e2801160600002152d19da3e,39,1856,-5850,2
2025-06-28T11:05:06.683146600,e2801160600002152d19b03e,39,576,-5900,2
2025-06-28T11:05:06.683146600,e2801160600002152d19da2e,39,3016,-6850,2
2025-06-28T11:05:06.685140800,e2801160600002152d19da5e,39,184,-6550,2
2025-06-28T11:05:06.685140800,e2801160600002152d19b0de,39,3852,-6100,2
2025-06-28T11:05:06.685140800,e2801160600002152d19b0ce,39,2328,-5900,2
2025-06-28T11:05:06.685140800,e2801160600002152d19da4e,39,832,-6550,2
2025-06-28T11:05:06.685140800,e2801160600002152d19da1e,39,1640,-5750,2
2025-06-28T11:05:06.685140800,e2801160600002152d19b00e,39,2396,-6650,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da4e,39,668,-6500,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da3e,39,1800,-5900,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da2e,39,3156,-6900,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da5e,39,324,-6500,2
2025-06-28T11:05:06.721474600,e2801160600002152d19b00e,39,2352,-6650,2
2025-06-28T11:05:06.721474600,e2801160600002152d19b0de,39,3876,-6000,2
2025-06-28T11:05:06.721474600,e2801160600002152d19b0ce,39,2360,-5950,2
2025-06-28T11:05:06.721474600,e2801160600002152d19b03e,39,564,-5900,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da1e,39,1608,-5800,2
2025-06-28T11:05:06.721474600,e2801160600002152d19dace,39,3236,-6100,2
2025-06-28T11:05:06.721474600,e2801160600002152d19da5e,39,1880,-5900,3
2025-06-28T11:05:06.721474600,e2801160600002152d19b03e,39,2216,-5200,3
2025-06-28T11:05:06.721474600,e2801160600002152d19b00e,39,832,-6050,3
2025-06-28T11:05:06.721474600,e2801160600002152d19dace,39,1768,-5400,3
2025-06-28T11:05:06.721474600,e2801160600002152d19b0fe,39,2060,-5300,3
